TEAM_ID,PACKET_COUNT,UPTIME_MS,GPS_LAT,GPS_LONG,GPS_ALT_M,TEMP_C,PRESSURE_HPA,OXYGEN_PCT,HUMIDITY_PCT,ECO2_PPM,TVOC_PPB,SPEC_415,SPEC_445,SPEC_480,SPEC_515,SPEC_555,SPEC_590,SPEC_630,SPEC_680,CLEAR,NIR,DT_SCORE,NH3_ppm,CO_ppm,NO2_ppm,LUX
ORG,3,11809,53.923957,0.970273,11.4,20.15,1015.12,20.796,20.06,400,0,429,596,812,970,1024,1201,1368,1662,4863,4277,0,0.212,5.119,0.53,120794.11
ORG,4,14123,53.92396,0.970268,11.8,20.01,1015.12,20.805799,19.91,400,0,111,137,165,206,282,400,614,779,2277,2242,0,0.208,4.846,0.537,211.97
ORG,5,17171,53.923952,0.970273,11.3,19.91,1015.14,20.8011,19.76,400,0,415,586,762,947,590,630,828,849,5116,4981,0,0.208,5.152,0.543,1352.91
ORG,6,19486,53.92396,0.970276,11.6,19.85,1015.14,20.803101,19.7,400,0,552,754,1042,1271,1508,1795,2092,2541,9369,7846,0,0.2,4.795,0.548,1227.57
ORG,7,22531,53.923968,0.970273,11.1,19.81,1015.14,20.7959,19.6,401,1,572,850,1125,1329,1911,2044,2443,2646,9807,7786,0,0.202,5.165,0.552,1234.94
ORG,8,26665,53.923975,0.970272,11,20.83,1015.13,20.815701,19.58,400,0,735,1049,1389,1666,1770,2213,2265,3141,6401,4934,0,0.208,5.626,0.55,1150.16
ORG,9,29711,53.923975,0.970273,11.1,20.56,1015.15,20.792,19.48,412,7,849,1258,1645,1975,2764,3111,3709,4305,16582,9769,0,0.211,5.259,0.55,1360.28
ORG,10,32026,53.923975,0.970272,11.2,20.35,1015.15,20.760401,19.53,411,13,917,1352,1730,2154,2703,2970,3569,4212,18685,12392,0,0.214,5.014,0.549,1605.43
ORG,11,35072,53.923975,0.970273,11.5,20.18,1015.16,20.7841,19.62,416,13,400,584,782,928,1168,1347,1548,1832,4507,3376,0,0.217,5.266,0.547,1587
ORG,12,37389,53.923978,0.970297,12.4,20.07,1015.17,20.817699,19.67,418,19,402,588,787,954,1146,1376,1547,1920,4829,3767,0,0.215,4.994,0.549,947.4
ORG,13,40435,53.923986,0.9703,14.1,19.99,1015.18,20.856701,19.86,407,17,394,608,791,1113,1573,1702,2437,2202,5932,4570,0,0.217,5.246,0.548,1015.6
ORG,14,44566,53.923993,0.970282,15.5,20.92,1015.19,20.8276,20.01,400,3,713,790,1277,1266,1877,2006,2318,2832,6630,5092,0,0.216,5.676,0.549,2198.94
ORG,15,47613,53.923992,0.970275,16.1,20.66,1015.18,20.797899,19.9,401,5,538,850,1123,1364,1811,2196,2155,2314,7750,4786,0,0.216,5.3,0.551,1378.71
ORG,16,49928,53.923992,0.970289,16.3,20.47,1015.18,20.813801,19.87,422,13,465,705,940,1154,1450,1761,1897,2249,6300,4770,0,0.217,5.132,0.553,1026.66
ORG,17,52973,53.923981,0.970322,16,20.33,1015.17,20.8039,19.86,423,17,771,955,1250,1654,1489,1837,2073,2382,7283,5301,0,0.219,5.402,0.553,1247.85
ORG,18,55287,53.923972,0.970314,15.9,20.23,1015.16,20.8078,19.81,416,16,1942,2698,3560,4175,5347,5660,6609,7966,16511,10347,0,0.219,5.04,0.554,4228.3
ORG,19,58334,53.923988,0.970279,16.3,20.16,1015.16,20.8197,19.69,402,22,695,1038,1500,1697,2138,2004,2607,2853,6525,5162,0,0.218,5.293,0.556,1883.75
ORG,20,62465,53.923979,0.970252,16.8,21.09,1015.17,20.789301,19.47,406,10,499,758,1003,1222,1603,1571,1960,2116,5468,4021,0,0.217,5.755,0.558,1386.09
ORG,21,65511,53.923955,0.970252,17.2,20.84,1015.17,20.7952,19.31,410,12,378,612,802,985,1227,1430,1676,2102,6140,4745,0,0.218,5.389,0.559,755.71
ORG,22,67829,53.923947,0.970266,17.7,20.65,1015.17,20.813,19.33,412,18,320,493,656,795,851,948,1086,1347,3849,2928,0,0.219,5.106,0.559,733.59
ORG,23,70874,53.923949,0.970292,19.3,20.51,1015.17,20.7887,19.35,427,21,245,350,455,550,719,913,1025,1271,4292,3118,0,0.22,5.375,0.559,1126.2
ORG,24,73189,53.923955,0.970299,19,20.41,1015.18,20.804501,19.36,409,16,381,576,783,916,1785,1944,2067,2998,6596,4070,0,0.218,5.027,0.56,621.16
ORG,25,76237,53.923965,0.970294,18.9,20.34,1015.17,20.8006,19.36,417,17,248,370,516,590,544,631,724,881,1605,1187,0,0.218,5.382,0.561,1131.72
ORG,26,80368,53.923968,0.970293,18.7,21.27,1015.13,20.7808,19.3,418,13,494,672,919,1127,1318,1618,1856,2330,8454,7381,0,0.222,5.908,0.56,1037.72
ORG,27,84735,53.923969,0.970292,18.5,21.02,1015.14,20.738701,19.23,431,22,432,601,814,1006,525,633,776,996,3942,3575,0,0.227,5.471,0.557,1010.07
ORG,1,6429,53.92396,0.97029,17.4,21.33,1015.08,20.785299,20.24,400,0,285,297,537,449,781,644,1052,1026,8945,8279,0,0.26,7.642,0.528,374.17
ORG,2,8748,53.92396,0.97029,17.3,21.09,1015.09,20.6887,19.94,400,0,575,883,1120,1508,1763,1530,2286,2340,10999,9685,0,0.256,5.409,0.527,1292.08
ORG,1,6504,53.923951,0.970274,19.6,21.43,1015.04,20.7477,19.68,400,0,513,710,970,1189,1407,1697,1979,2451,8561,7375,0,0.272,7.806,0.516,1118.82
ORG,2,8821,53.923953,0.970275,19.5,21.2,1015.06,20.7339,19.56,400,0,428,588,817,971,1150,1353,1584,2002,8053,7201,0,0.272,5.584,0.515,914.23
ORG,1,6298,53.923952,0.970274,18.8,21.56,1015.13,20.757601,20.27,400,0,390,561,760,928,1101,1316,1595,1925,7654,6777,-1,0.296,7.927,0.509,-1
ORG,2,8613,53.923952,0.970275,18.7,21.31,1015.12,20.791901,20.11,400,0,128,165,228,269,61,59,67,77,450,481,-1,0.294,5.647,0.506,-1
ORG,3,11657,53.923952,0.970275,18.6,21.12,1015.17,20.765499,19.87,400,0,4,3,4,16,17,7,5,5,66,100,-1,0.273,5.989,0.521,-1
ORG,4,13970,53.923952,0.970274,18.5,20.98,1015.21,20.773399,19.67,400,0,3,3,4,16,17,7,4,4,64,95,-1,0.277,5.676,0.522,-1
ORG,5,16985,53.923952,0.970282,19.3,20.87,1015.23,20.7714,19.37,400,0,3,3,4,16,17,7,4,4,63,92,-1,0.281,5.989,0.523,-1
ORG,6,19297,57.892155,0.970282,19.1,20.79,1015.24,20.773399,19.17,400,0,3,3,4,16,17,7,4,4,63,93,-1,0.283,5.683,0.523,-1
ORG,7,22313,53.923952,0.970282,19.1,20.72,1015.24,0.2078,18.92,400,0,3,3,3,15,17,7,4,4,62,90,-1,0.285,5.982,0.524,-1
ORG,8,26317,53.923952,0.970282,19.1,21.58,1015.24,20.769501,18.59,400,0,3,3,4,16,17,7,4,4,63,92,-1,0.286,6.37,0.526,-1
ORG,9,29337,53.923952,3.702512,19,21.27,1015.24,20.7952,18.27,400,0,3,3,3,15,17,7,4,4,62,90,-1,0.283,5.798,0.529,-1
ORG,10,32918,6.549525,0.970276,19.2,21,1015.24,20.7682,18.21,400,0,3,3,4,16,17,7,4,4,63,92,-1,0.279,5.444,0.532,-1
ORG,11,35931,53.923962,0.970279,19.2,20.78,1015.24,20.791201,18.28,400,0,3,3,4,16,17,7,4,4,63,93,-1,0.278,6.363,0.534,-1
ORG,12,39520,53.923961,0.970279,0,20.62,1015.25,-1,18.29,400,9,3,3,4,16,17,7,5,5,65,99,-1,0.278,5.52,0.535,-1
ORG,13,44211,53.92396,261.007691,19,21.22,1015.23,20.756399,18.33,400,0,68,82,101,116,128,167,228,293,1143,1210,-1,0.28,7.054,0.535,-1
ORG,14,46527,53.923959,87.633529,18.9,20.97,1015.22,20.7663,18.27,411,9,94,112,151,170,203,246,305,371,1635,1679,-1,0.279,5.527,0.536,-1
ORG,15,49574,6.813342,57.231248,19.5,20.77,1015.21,0.0002,18.53,419,4,95,117,155,181,216,267,344,421,1734,1784,-1,0.28,5.915,0.535,-1
ORG,16,51999,53.923949,0.970291,17.3,20.63,1015.21,20.742599,18.78,442,10,132,148,170,209,285,429,715,928,2193,1915,-1,0.283,5.562,0.533,-1
ORG,17,55045,53.923938,259.990938,14.9,20.53,1015.22,20.7111,19.17,469,14,52,60,75,86,235,325,497,642,1633,1474,-1,0.28,5.849,0.532,-1
ORG,1,6503,53.923938,0.970282,14.9,21.48,1015.05,20.6646,20.64,400,0,104,124,151,191,211,264,339,393,1689,1840,0,0.29,7.733,0.509,195.38
ORG,2,8820,53.923939,0.970282,15,21.24,1015.06,20.6665,20.47,400,0,112,132,164,210,230,288,363,423,1891,1994,0,0.288,5.584,0.509,213.81
ORG,1,6454,53.923948,0.970274,17.2,21.7,1015.11,20.751699,20.34,400,0,129,174,217,304,460,445,679,596,4125,3968,0,0.275,7.534,0.518,501.35
ORG,2,8773,53.923949,0.970272,17.1,21.47,1015.12,20.7379,19.92,400,0,104,143,171,267,271,301,424,418,2816,2445,0,0.268,5.423,0.521,230.4
ORG,1,6299,53.923976,0.970295,16.6,21.9,1015.13,20.740601,19.16,400,0,129,173,213,306,329,369,493,504,2774,2704,-1,0.262,7.596,0.536,-1
ORG,2,8612,53.923976,0.970294,16.6,21.66,1015.12,20.7465,19.01,400,0,88,113,143,185,222,251,335,350,2064,2308,-1,0.26,5.423,0.535,-1
ORG,3,11658,53.923976,87.633529,16.5,21.48,1015.15,20.718901,19.04,400,0,85,108,136,160,179,209,254,304,1325,1455,-1,0.243,5.755,0.549,-1
ORG,4,15258,53.923969,0.970303,14.6,21.35,1015.17,20.7216,19.03,400,0,90,111,142,164,184,219,266,315,1383,1486,-1,0.248,5.451,0.549,-1
ORG,5,19517,53.923966,3.104933,14.7,21.24,1015.19,-1,19.09,400,0,109,132,166,199,211,254,315,376,1633,1654,-1,0.258,6.378,0.547,-1
ORG,6,21855,58.531248,0.9703,14.7,21.17,1015.19,0.0207,19.19,400,0,150,185,231,272,338,407,494,608,2623,2711,-1,0.263,6.064,0.545,-1
ORG,7,25259,53.923965,0.970301,21497.5,22.13,1015.17,-1,19.58,415,2,381,492,669,740,1102,1230,1494,1746,9892,8091,-1,0.274,6.665,0.539,-1
ORG,8,26300,58.614581,260.991024,32512.5,21.96,1015.19,-1,19.56,427,10,360,563,744,911,623,631,840,940,5972,5706,-1,0.275,4.936,0.538,-1
ORG,9,28077,56.657691,0.970277,13.6,21.77,1015.19,-1,19.61,428,11,150,212,278,323,353,404,525,608,3035,2876,-1,0.277,5.313,0.536,-1
ORG,10,29118,58.664581,0.97027,13.1,21.66,1015.2,-1,19.64,435,13,142,186,242,295,360,453,596,679,3310,3561,-1,0.278,4.929,0.536,-1
ORG,11,30897,53.923975,0.970271,13.1,21.54,1015.2,-1,19.63,429,7,109,135,172,207,226,274,342,387,1705,1837,-1,0.273,5.145,0.537,-1
ORG,12,31937,53.923974,0.970271,13,21.5,1015.2,-1,19.61,420,15,89,114,141,177,225,255,334,369,2164,2437,-1,0.268,4.745,0.54,-1
ORG,13,33714,53.923972,0.970266,13.5,21.43,1015.2,-1,19.44,407,11,118,148,207,215,278,288,380,437,2770,3231,-1,0.264,5.172,0.543,-1
ORG,14,34758,53.923972,0.970266,13.5,21.42,1015.2,-1,19.34,409,13,112,142,197,206,269,279,369,426,2649,3131,-1,0.264,4.808,0.544,-1
ORG,15,36535,53.92397,0.970266,13.4,21.38,1015.2,-1,19.2,407,14,103,129,174,181,265,297,359,445,2746,3049,-1,0.265,5.232,0.544,-1
ORG,1,6287,261.018613,0.970267,13.3,22.3,1015.22,20.7486,19.82,400,0,103,139,171,210,233,280,347,438,2078,1978,-1,0.283,7.862,0.534,-1
ORG,2,8602,53.923964,0.970267,13.4,22.07,1015.22,20.7446,19.98,400,0,95,119,163,186,217,248,292,363,1454,1426,-1,0.287,5.676,0.531,-1
ORG,3,11648,53.923963,0.970268,13.4,21.87,1015.23,20.662701,20.27,400,0,130,156,222,241,305,349,398,502,2488,2523,-1,0.292,6.019,0.527,-1
ORG,4,13960,53.923963,87.633529,13.3,21.73,1015.23,20.707899,20.47,400,0,110,122,184,193,258,306,349,444,2533,2745,-1,0.295,5.697,0.524,-1
ORG,5,17004,53.923962,0.970271,13.3,21.63,1015.22,20.6882,20.66,400,0,105,148,194,235,241,269,322,398,2046,1969,-1,0.29,5.96,0.526,-1
ORG,6,19318,53.923962,0.970271,13.3,21.56,1015.23,20.666599,20.57,400,0,81,95,128,157,193,235,262,328,1718,1583,-1,0.29,5.654,0.526,-1
ORG,7,22362,41.484108,0.970281,13.1,21.5,1015.22,20.656799,20.44,404,0,113,127,181,200,236,277,314,399,1970,1903,-1,0.291,6.027,0.526,-1
ORG,1,6286,53.923935,0.9703,11.6,22.5,1015.2,20.723101,20.37,400,0,117,140,184,203,243,301,399,488,1921,1831,-1,0.288,7.779,0.525,-1
ORG,2,8600,53.923935,0.9703,11.6,22.26,1015.2,20.7276,20.1,400,0,114,137,180,198,241,299,394,485,1881,1776,-1,0.308,5.683,0.509,-1
ORG,3,11646,259.991024,0.970298,11.6,22.07,1015.21,20.7395,20.06,400,0,116,139,177,196,236,312,406,521,1858,1757,-1,0.288,6.162,0.521,-1
ORG,4,13959,53.923936,0.970297,11.6,21.94,1015.22,20.729601,20.15,400,0,117,138,176,195,234,313,404,519,1870,1755,-1,0.293,5.827,0.518,-1
ORG,5,17004,53.923934,0.970295,11.7,21.85,1015.24,20.746099,20.29,400,0,122,140,180,200,233,312,403,514,1883,1810,-1,0.295,6.072,0.517,-1
ORG,6,19317,53.923935,0.970294,11.6,21.79,1015.24,20.728399,20.37,400,0,116,132,172,187,224,294,381,483,1796,1760,-1,0.295,5.719,0.516,-1
ORG,7,22363,53.923925,0.970305,13.2,21.74,1015.24,20.7047,20.45,400,0,115,135,178,194,235,295,391,485,1899,1825,-1,0.296,6.079,0.516,-1
ORG,8,26353,53.923923,0.970296,13.1,22.77,1015.21,20.7185,20.38,400,0,114,134,173,189,227,295,389,495,1863,1807,-1,0.297,6.504,0.515,-1
ORG,9,29397,6.845428,0.970294,13.1,22.51,1015.22,20.6772,20.25,400,8,116,137,178,194,238,303,394,496,1930,1863,-1,0.296,6.042,0.516,-1
ORG,10,31755,53.923925,0.970299,12.3,22.33,1015.23,20.6217,20.26,402,5,110,132,166,188,223,303,395,505,1804,1710,-1,0.295,5.683,0.517,-1
ORG,11,34802,53.923927,0.970299,11.2,22.18,1015.23,20.666901,20.28,400,0,110,133,161,186,213,309,402,530,1822,1759,-1,0.294,6.012,0.518,-1
ORG,12,37116,53.923931,0.970301,11.3,22.08,1015.22,20.6374,20.27,411,5,109,132,161,185,212,303,396,516,1795,1706,-1,0.295,5.662,0.518,-1
ORG,13,40161,53.923935,260.804773,11.8,22.01,1015.22,20.657101,20.26,417,7,107,130,167,186,225,284,375,475,1828,1784,-1,0.295,6.012,0.517,-1
ORG,14,44154,261.018613,0.970315,11.8,22.95,1015.19,20.6159,20.2,423,1,106,131,162,183,214,288,382,499,1764,1699,-1,0.297,6.504,0.516,-1
ORG,15,47201,53.923938,0.97032,11.1,22.7,1015.21,0.0205,20.1,435,14,166,199,281,309,360,415,537,630,3691,3677,-1,0.299,6.072,0.515,-1
ORG,16,49515,53.923938,0.970321,11,22.51,1015.22,20.6341,20.22,447,20,150,172,247,258,291,332,438,502,2845,2906,-1,0.302,5.827,0.513,-1
ORG,17,52562,53.923937,3.724357,10.9,22.37,1015.23,20.6682,20.65,465,21,104,138,183,211,248,268,356,415,2304,2735,-1,0.31,6.27,0.509,-1
ORG,18,54875,53.923936,0.970326,10.9,22.28,1015.24,20.6996,21.23,474,25,117,147,188,225,262,316,414,513,2222,2361,-1,0.315,5.908,0.506,-1
ORG,19,57920,53.923935,0.970331,10.7,22.2,1015.26,20.657101,21.68,468,23,8,8,10,23,24,17,19,23,127,155,-1,0.319,6.239,0.503,-1
ORG,1,6291,53.923928,87.633529,10.5,23.14,1015.26,20.5853,21.34,400,0,3,2,3,15,17,6,4,5,56,67,-1,0.31,7.871,0.509,-1
ORG,2,8609,53.923926,0.970346,10.4,22.9,1015.27,20.5853,21.06,400,0,3,2,3,15,17,7,5,5,57,70,-1,0.31,5.74,0.509,-1
ORG,3,11623,53.923927,0.970331,9.1,22.71,1015.29,20.519501,21.44,400,0,3,2,3,15,17,7,5,6,59,72,-1,0.31,6.079,0.509,-1
ORG,4,15187,259.892155,3.051786,9.1,22.58,1015.29,0.002,22.01,400,0,3,3,3,15,17,7,5,6,59,73,-1,0.31,5.726,0.509,-1
ORG,5,18228,53.923922,0.97033,9,22.48,1015.29,20.544901,22.84,400,0,3,2,3,15,17,6,4,5,54,62,-1,0.309,6.624,0.51,-1
ORG,6,20545,53.92392,0.970331,9,22.41,1015.28,20.500799,22.74,400,0,2,2,2,15,16,6,4,4,52,60,-1,0.308,5.712,0.511,-1
ORG,7,24827,53.923919,0.970333,8.8,22.36,1015.29,20.4484,22.56,426,13,3,2,3,15,17,7,5,5,60,76,-1,0.308,6.064,0.512,-1
ORG,8,30078,53.923916,0.970335,8.5,23.37,1015.29,20.3755,22.77,477,10,117,140,172,208,231,296,411,522,1825,1935,-1,0.315,7.243,0.509,-1
ORG,9,33126,53.923915,0.970335,8.4,23.11,1015.29,20.3088,23.22,439,12,97,117,136,172,184,241,340,436,1412,1471,-1,0.308,6.576,0.507,-1
ORG,10,35447,53.923908,1.114581,9,22.92,1015.29,20.413,22.81,416,11,94,117,139,168,193,252,353,460,1503,1567,-1,0.304,5.683,0.51,-1
ORG,11,38493,56.657691,0.970355,22013.4,22.79,1015.29,20.4653,22.15,407,14,95,116,145,174,213,271,378,485,1541,1634,-1,0.305,6.079,0.512,-1
ORG,12,40810,53.923905,0.970356,32255.5,22.69,1015.29,20.517799,21.7,415,14,94,118,145,173,199,246,326,422,1442,1540,-1,0.305,5.712,0.512,-1
ORG,13,45534,53.923905,0.970356,8.4,23.54,1015.24,20.505501,20.97,400,10,98,121,149,182,207,260,338,435,1512,1669,-1,0.304,6.845,0.513,-1
ORG,14,49117,53.923907,0.970361,8.5,23.3,1015.25,-1,20.61,401,10,97,121,148,183,206,256,342,444,1479,1566,-1,0.303,5.676,0.515,-1
ORG,15,52162,53.923907,1.397915,8.6,23.1,1015.25,20.5445,20.39,400,12,97,116,141,171,200,246,319,402,1441,1682,-1,0.299,6.616,0.518,-1
ORG,16,55747,56.602512,0.970359,8.7,22.96,1015.25,20.5296,20.21,401,10,103,129,162,191,227,279,373,461,1690,1780,-1,0.297,5.654,0.52,-1
ORG,17,60081,53.923907,0.970356,3328.6,22.85,1015.24,20.599899,19.93,400,6,105,129,153,183,245,316,411,508,2106,2120,-1,0.292,6.6,0.524,-1
ORG,18,65358,53.923908,0.970354,8.9,23.69,1015.26,20.594801,19.64,400,1,86,107,133,160,177,241,321,401,963,738,-1,0.29,7.071,0.527,-1
ORG,19,68411,53.923908,3.658821,9,23.44,1015.27,20.6012,19.39,416,0,77,97,120,146,204,254,307,381,1962,1850,-1,0.294,6.689,0.526,-1
ORG,20,70727,53.92391,4.928453,9.5,23.26,1015.27,0.0002,19.6,420,4,140,150,202,221,233,300,377,459,2271,2384,-1,0.299,5.791,0.524,-1
ORG,21,75087,53.923911,1.781248,9.1,23.12,1015.26,20.627501,19.95,425,10,132,140,187,203,235,305,383,491,2370,2444,-1,0.302,6.079,0.521,-1
ORG,22,77417,53.923911,3.230011,9.1,23.02,1015.27,0.2061,20.02,431,12,122,140,183,201,257,321,414,502,2409,2536,-1,0.302,0.144,0.52,-1
ORG,23,82143,53.923912,3.625488,9.2,23.88,1015.23,20.608601,19.8,425,10,124,147,188,214,247,306,391,487,2134,2240,-1,0.306,6.928,0.518,-1
ORG,24,84461,53.923912,3.658821,9.2,23.64,1015.24,20.591,19.59,438,17,128,151,195,220,265,322,412,506,2308,2440,-1,0.309,5.835,0.517,-1
ORG,25,87507,6.228622,3.658821,9.3,23.45,1015.25,20.587799,19.65,447,17,126,151,197,230,257,314,404,483,2400,2654,-1,0.313,6.262,0.515,-1
ORG,26,91145,53.923913,0.97034,9.3,23.31,1015.24,0.002,19.73,463,22,112,135,174,205,234,298,376,463,1963,2072,-1,0.316,5.908,0.514,-1
ORG,27,94191,53.923914,0.970338,9.4,23.2,1015.23,20.537001,19.72,456,26,113,123,166,176,278,292,389,474,3144,3650,-1,0.314,6.82,0.515,-1
ORG,1,6440,53.923915,0.970336,9.9,24.04,1015.11,20.675501,19.31,400,0,301,411,543,681,885,1052,1220,1592,6870,6143,1,0.342,8.213,0.494,602.73
ORG,2,8758,53.923915,0.970335,10,23.8,1015.12,20.691299,19.27,400,0,256,327,437,539,553,642,763,976,4467,4358,1,0.345,6.132,0.491,674.61
ORG,1,6504,53.923922,0.970324,10.9,24.21,1015.08,20.698799,19.47,400,0,393,573,789,953,1199,1432,1688,2138,6754,5407,1,0.374,8.222,0.477,833.13
ORG,2,8822,53.923922,0.970323,10.9,23.97,1015.09,20.7244,19.21,400,0,428,595,830,1007,1056,1254,1511,1887,5870,4951,1,0.373,6.147,0.477,858.93
ORG,1,6504,53.923926,0.970316,11.6,24.38,1015.06,20.712799,18.6,400,0,509,714,999,1186,1499,1754,2120,2588,9030,7876,1,0.378,8.28,0.481,1085.64
ORG,2,8822,53.923926,0.970316,11.6,24.14,1015.08,20.672501,18.39,400,0,403,553,751,920,1062,1296,1553,1905,7345,6316,1,0.377,6.162,0.481,975.05
ORG,1,6299,53.923935,0.970313,12.1,24.44,1015.21,20.722601,17.74,400,0,4,4,5,17,18,8,6,6,74,113,-1,0.394,8.213,0.482,-1
ORG,2,8617,53.923935,0.970313,12.1,24.19,1015.2,20.697701,17.42,400,0,4,4,4,16,18,8,5,6,72,109,-1,0.388,6.155,0.481,-1
ORG,3,11630,53.923935,87.633529,32249.4,24,1015.23,20.697001,17.31,400,0,4,4,4,16,17,8,5,6,71,108,-1,0.359,6.536,0.494,-1
ORG,4,13944,3.731248,0.970311,12.1,23.87,1015.24,0.7009,17.31,400,0,4,3,4,16,17,7,5,5,66,99,-1,0.364,6.17,0.496,-1
ORG,5,16958,53.923935,0.970311,12.1,23.76,1015.27,20.704901,17.28,400,0,3,3,4,15,17,7,4,5,62,89,-1,0.37,6.568,0.495,-1
ORG,6,19276,53.923927,0.970311,11.6,23.69,1015.28,20.6859,17.27,400,0,3,3,3,15,17,7,5,5,63,92,-1,0.374,6.208,0.495,-1
ORG,7,22291,260.002512,3.252107,11.7,23.63,1015.28,20.7215,17.31,400,1,4,3,4,16,17,7,5,5,67,101,-1,0.377,6.6,0.494,-1
ORG,8,26282,259.912869,0.970311,11.5,24.6,1015.27,20.733299,17.32,400,0,4,4,4,16,17,8,5,5,70,107,-1,0.381,7.105,0.494,-1
ORG,9,29296,53.923925,0.97031,11.5,24.35,1015.28,20.7181,17.29,405,11,3,3,4,16,17,7,5,5,65,96,-1,0.383,6.608,0.493,-1
ORG,10,31613,53.923924,0.970311,11.5,24.16,1015.3,20.6984,17.38,415,14,4,4,4,16,17,8,5,6,71,110,-1,0.385,6.231,0.492,-1
ORG,11,34626,53.923925,260.958821,11.5,24,1015.3,20.722099,17.37,412,12,4,3,4,16,17,8,5,6,70,107,-1,0.386,6.624,0.492,-1
ORG,12,36941,261.002512,0.970309,32511.5,23.89,1015.31,20.714199,17.31,411,21,4,3,4,16,17,8,5,5,70,106,-1,0.387,6.254,0.491,-1
ORG,13,39990,53.923927,0.970309,11.6,23.81,1015.32,20.7122,17.25,417,15,4,4,4,16,17,8,5,6,72,112,-1,0.388,6.657,0.49,-1
ORG,1,6289,53.923935,0.970303,11.8,24.61,1015.12,20.7031,17.2,400,0,241,337,465,549,580,718,816,1022,5744,5167,-1,0.415,8.457,0.475,-1
ORG,2,8604,53.923937,0.9703,11.8,24.36,1015.11,20.6814,17.18,400,0,237,342,412,546,482,587,740,919,5470,4481,-1,0.403,6.339,0.477,-1
ORG,3,11649,53.92394,0.970297,11.8,24.17,1015.15,20.626301,17.42,400,0,310,421,538,669,745,891,982,1263,6843,6184,-1,0.366,6.705,0.492,-1
ORG,4,13962,53.923942,87.633529,11.9,24.56,1016.03,20.657801,100,400,0,248,333,443,500,553,604,761,934,5411,4969,-1,0.366,6.285,0.494,-1
ORG,5,17025,6.251918,0.970292,11.5,23.92,1015.19,20.642,17.62,400,0,190,291,366,460,493,553,675,861,4357,4126,-1,0.368,6.738,0.496,-1
ORG,6,20530,0,0.97029,32253.4,23.85,1015.21,-1,17.63,400,0,213,311,402,483,648,774,914,1203,6484,5493,-1,0.37,6.394,0.497,-1
ORG,7,23575,53.923949,0.970288,20046.8,23.79,1015.21,20.625099,17.77,409,0,219,241,357,381,472,515,699,776,4993,4603,-1,0.372,7.444,0.497,-1
ORG,8,27567,4.714581,0.970287,12,24.76,1015.18,20.6192,17.71,400,0,353,477,659,715,965,1092,1266,1628,7956,6968,-1,0.374,7.4,0.498,-1
ORG,9,30614,53.923953,3.404773,11.5,24.51,1015.2,20.677099,17.77,411,3,223,312,421,482,571,637,793,1026,5488,5126,-1,0.381,6.961,0.497,-1
ORG,10,32927,6.969178,87.633529,31729.2,24.22,1015.21,20.6684,17.61,400,6,227,284,390,460,550,619,772,949,5584,5348,-1,0.379,6.52,0.499,-1
ORG,11,35972,53.923966,3.05032,10.3,24.01,1015.21,20.7087,17.37,409,9,203,269,355,417,437,580,664,790,5155,5058,-1,0.381,7.012,0.502,-1
ORG,12,38289,53.923959,0.970278,9.5,23.86,1015.23,20.7146,17.37,426,20,174,216,300,329,455,537,633,814,4747,4875,-1,0.385,6.624,0.502,-1
ORG,13,41335,53.923944,0.970278,9,23.74,1015.23,20.700701,17.34,416,14,216,266,383,418,436,516,607,774,4325,4263,-1,0.383,7.012,0.504,-1
ORG,1,6503,53.923944,0.970286,10.1,24.47,1015.04,20.717899,17.76,400,0,204,257,350,386,472,521,650,816,4589,4767,1,0.402,8.841,0.483,435
ORG,2,8821,53.923944,0.970287,10.2,24.23,1015.05,20.6824,17.61,400,0,261,321,431,529,718,889,1010,1282,6627,6046,1,0.398,6.681,0.481,436.84
ORG,1,6299,53.923944,0.970265,10.2,24.52,1015.11,20.6457,17.55,400,0,136,160,223,232,288,336,406,523,3113,3464,-1,0.401,8.718,0.486,-1
ORG,2,8615,53.923944,0.970266,10.3,24.27,1015.11,20.622101,17.48,400,0,140,166,229,242,295,344,421,539,3181,3489,-1,0.398,6.616,0.484,-1
ORG,3,11660,53.923945,4.475445,11.5,24.09,1015.14,20.6537,17.61,400,0,133,172,221,260,271,324,394,512,2528,2451,-1,0.37,7.037,0.497,-1
ORG,4,13976,6.271801,0.970267,21603.8,23.96,1015.18,20.6556,17.68,400,0,133,185,242,275,379,420,533,655,3492,3404,-1,0.376,6.657,0.497,-1
ORG,5,17021,53.923944,0.970267,10.6,23.86,1015.2,20.641899,17.9,400,0,219,259,366,409,483,597,697,864,4787,4509,-1,0.385,7.114,0.496,-1
ORG,6,19334,53.923944,0.970268,10.7,23.79,1015.21,20.632799,18.02,400,0,171,196,267,285,378,428,533,648,3886,3904,-1,0.39,6.697,0.495,-1
ORG,7,22379,5.931248,0.970268,10.8,23.73,1015.22,20.6525,18.13,403,5,166,188,258,277,543,662,727,958,5532,5232,-1,0.393,7.105,0.494,-1
ORG,8,26404,6.272355,261.347152,11.8,24.39,1015.2,20.7215,17.7,400,0,445,640,848,1030,1009,1193,1348,1667,9418,7873,-1,0.388,7.33,0.497,-1
ORG,9,29448,53.924027,0.970315,12.4,24.01,1015.21,20.684,17.08,400,3,1494,1626,2450,2539,3100,3557,3761,4724,30342,22035,-1,0.371,6.787,0.506,-1
